MovieId,Movie Name,WikiUrl,actors,Keywords,TwitterHandles,BuffUrl,ImdbUrl,ReviewsUrl,TimesUrl,QuotesUrl,LyricsUrl,BoxOffice
91,Ishqedarriyaan,https://en.wikipedia.org/wiki/Ishqedarriyaan,Mahaakshay Chakraborty;Evelyn Sharma,ishqedarriyaan,ishqedarriyaan,http://www.moviebuff.com/ishqedarriyaan,http://www.imdb.com/title/tt4610308/,http://reviewschview.com/ishqedarriyaan/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Ishqedarriyaan/movie-review/47472745.cms,None,http://www.lyricsmint.com/2015/04/ishqedarriyaan.html,http://boxofficeindia.com/Movies/movie_detail/ishqedarriyan
92,PSePMTak,https://en.wikipedia.org/wiki/P_Se_PM_Tak,Meenakshi Dixit;Indrajeet Soni;Bharat Jadhav;Yashpal Sharma;Vedish;Aanjjan Srivastav;Aakash Pandey;Deepak Shirke;Akhilendra Mishra;Mushtaq Khan;Prerna Wanvari;Upasana Singh;Virendra Saxena;Pandharinath Kamble;Aanand Kale,PSePMTak; P Se PM Tak,None,http://www.moviebuff.com/p-se-pm-tak,http://www.imdb.com/title/tt3255586/,http://reviewschview.com/p-se-pm-tak/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/P-Se-PM-Tak/movie-review/47473032.cms,None,None,http://www.boxofficeindia.com/Movies/movie_detail/p_se_pm_tak
93,WelcometoKarachi,https://en.wikipedia.org/wiki/Welcome_to_Karachi,Arshad Warsi;Jackky Bhagnani;Lauren Gottlieb,WelcometoKarachi; Welcome to Karachi,WTKOfficial,http://www.moviebuff.com/welcome-2-karachi,http://www.imdb.com/title/tt4023852/,http://reviewschview.com/welcome-2-karachi/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Welcome-2-Karachi/movie-review/47468185.cms,None,http://www.lyricsmint.com/2015/05/welcome-to-karachi.html,None
94,DilDhadakneDo,https://en.wikipedia.org/wiki/Dil_Dhadakne_Do,Anil Kapoor;Shefali Shah;Priyanka Chopra;Ranveer Singh;Farhan Akhtar;Anushka Sharma,dil dhadakne do;dildhadaknedo,DDDTheFilm,http://www.moviebuff.com/dil-dhadakne-do,http://www.imdb.com/title/tt4110568/,http://reviewschview.com/dil-dhadakne-do/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Dil-Dhadakne-Do/movie-review/47536090.cms,http://www.filmyquotes.com/movies/14,http://www.lyricsmint.com/2015/05/dil-dhadakne-do.html,http://www.boxofficeindia.com/Movies/movie_detail/dil_dhadakne_do
95,MereGenieUncle,https://en.wikipedia.org/wiki/Mere_Genie_Uncle,Tiku Talsania;Swati Kapoor,MereGenieUncle; Mere Genie Uncle,meregenieuncle,http://www.moviebuff.com/mere-genie-uncle,http://www.imdb.com/title/tt2585654/,None,None,None,None,http://boxofficeindia.com/Movies/movie_detail/mere_genie_uncle#.Vj3RZnW1Gko
96,HamariAdhuriKahani,https://en.wikipedia.org/wiki/Hamari_Adhuri_Kahani,Emraan Hashmi;Vidya Balan;Rajkummar Rao,hamari adhuri kahani;hamariadhurikahani;hamariadhoorikahani,HamariAdhuri,http://www.moviebuff.com/hamari-adhuri-kahani,http://www.imdb.com/title/tt3483612/,http://reviewschview.com/hamari-adhuri-kahani/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Hamari-Adhuri-Kahani/movie-review/47642256.cms,http://www.filmyquotes.com/movies/1273,http://www.lyricsmint.com/2015/05/hamari-adhuri-kahani.html,http://boxofficeindia.com/Movies/movie_detail/hamari_adhuri_kahani
97,ABCD2,https://en.wikipedia.org/wiki/ABCD_2,Shraddha Kapoor;Prabhu Deva;Varun Dhawan;Raghav Juyal;Lauren Gottlieb;Dharmesh Yelande;Punit Pathak,abcd;abcd 2;any body can dance; anybodycandance,ABCD2_Movie,http://www.moviebuff.com/abcd-any-body-can-dance-2,http://www.imdb.com/title/tt3679000/,http://reviewschview.com/abcd-any-body-can-dance-2/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/ABCD-2/movie-review/47735000.cms,http://www.filmyquotes.com/movies/1265,http://www.lyricsmint.com/2015/05/abcd-2.html,http://www.boxofficeindia.com/Movies/movie_detail/abcd_2
98,MissTanakpurHaazirHo,https://en.wikipedia.org/wiki/Miss_Tanakpur_Haazir_Ho,Annu Kapoor;Om Puri;Ravi Kishan;Hrishita Bhatt,MissTanakpurHaazirHo; Miss Tanakpur Haazir Ho,MissTanakpur,http://www.moviebuff.com/miss-tanakpur-haazir-ho,http://www.imdb.com/title/tt4707940/,http://reviewschview.com/miss-tanakpur-haazir-ho/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Miss-Tanakpur-Haazir-Ho/movie-review/47830517.cms,None,http://www.lyricsmint.website/tag/miss-tanakpur-haazir-ho/,http://www.boxofficeindia.com/Movies/movie_detail/miss_tanakpur_haazir_ho
99,Uvaa,https://en.wikipedia.org/wiki/Uvaa,Rohan mehra;Sanjay Mishra;Jimmy Shergill;Archana Puran Singh;Sangram Singh,uvaathefilm,uvaathefilm,http://www.moviebuff.com/bhupendra-singh-megh,http://www.imdb.com/title/tt4541102/,http://reviewschview.com/uvaa/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Uvaa/movie-review/47815761.cms,http://www.filmyquotes.com/movies/1207,None,http://www.boxofficeindia.com/Movies/movie_detail/uvaa
100,BezubaanIshq,https://en.wikipedia.org/wiki/Bezubaan_Ishq,Mugdha Godse;Sneha Ullal;Nishant Malkani,BezubaanIshq;Bezubaan Ishq,BezubaanIshq,http://www.moviebuff.com/bezubaan-ishq,http://www.imdb.com/title/tt4760750/,http://reviewschview.com/bezubaan-ishq/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Bezubaan-Ishq/movie-review/47922257.cms,http://www.filmyquotes.com/movies/165,None,None
101,GudduRangeela,https://en.wikipedia.org/wiki/Guddu_Rangeela,Ronit Roy;Arshad Warsi;Amit Sadh;Aditi Rao Hydari;,GudduRangeela; Guddu Rangeela,None,http://www.moviebuff.com/guddu-rangeela-2015-hindi,http://www.imdb.com/title/tt4684028/,http://reviewschview.com/guddu-rangeela/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Guddu-Rangeela/movie-review/47921164.cms,http://www.filmyquotes.com/movies/1331,None,http://www.boxofficeindia.com/Movies/movie_detail/guddu_rangeela
102,SecondHandHusband,https://en.wikipedia.org/wiki/Second_Hand_Husband,Gippy Grewal;Tina Ahuja;Dharmendra,Second Hand Husband,2ndHandHusband,http://www.moviebuff.com/second-hand-husband,http://www.imdb.com/title/tt3948240/,http://reviewschview.com/second-hand-husband/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Second-Hand-Husband/movie-review/47924604.cms,http://www.filmyquotes.com/movies/1329,None,http://www.boxofficeindia.com/Movies/movie_detail/second_hand_husband
103,Baahubali,https://en.wikipedia.org/wiki/Baahubali:_The_Beginning,Prabhas;Rana Daggubati;Anushka Shetty;Tamannaah,Baahubali,BaahubaliMovie,http://www.moviebuff.com/baahubali-the-beginning-2015-hindi,http://www.imdb.com/title/tt2631186/,http://reviewschview.com/bahubali/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Baahubali-The-Beginning/movie-review/48018546.cms,http://www.filmyquotes.com/movies/1385,None,None
104,BajrangiBhaijaan,https://en.wikipedia.org/wiki/Bajrangi_Bhaijaan,Salman Khan;Kareena Kapoor;Nawazuddin Siddiqui;Harshaali Malhotra,bajrangi bhaijaan; bajrangibhaijaan,BBThisEid,http://www.moviebuff.com/bajrangi-bhaijaan,http://www.imdb.com/title/tt3863552/,http://reviewschview.com/bajrangi-bhaijaan/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Bajrangi-Bhaijaan/movie-review/48108098.cms,http://www.filmyquotes.com/movies/1330,http://www.lyricsmint.com/2015/07/bajrangi-bhaijaan.html,http://boxofficeindia.com/Movies/movie_detail/bajrangi_bhaijaan#.Vj3Rg3W1Gko
105,AisaYehJahaan,https://en.wikipedia.org/wiki/Aisa_Yeh_Jahaan,Palash Sen;Ira Dubey;Yashpal Sharma,aisayehjahaan; aisa yeh jahaan,aisayehjahaan,http://www.moviebuff.com/aisa-yeh-jahaan,http://www.imdb.com/title/tt4760900/,http://reviewschview.com/aisa-yeh-jahaan/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Aisa-Yeh-Jahaan/movie-review/48186444.cms,None,None,http://www.boxofficeindia.com/Movies/movie_detail/aisa_yeh_jahaan
106,Masaan,https://en.wikipedia.org/wiki/Fly_Away_Solo,Richa Chadda;Vicky Kaushal;Sanjay Mishra;Shweta Tripathi,Masaan,MasaanTheFilm,http://www.moviebuff.com/masaan,http://www.imdb.com/title/tt4635372/,http://reviewschview.com/masaan/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Masaan/movie-review/48187404.cms,None,None,http://boxofficeindia.com/Movies/movie_detail/masaan
107,Drishyam,https://en.wikipedia.org/wiki/Drishyam(2015),Ajay Devgan;Shriya Saran;Tabu;Rajat Kapoor,Drishyam,DrishyamTheFilm,http://www.moviebuff.com/drishyam-2015-hindi,http://www.imdb.com/title/tt4430212/,http://reviewschview.com/drishyam/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Drishyam/movie-review/48279405.cms,http://www.filmyquotes.com/movies/1321,http://www.lyricsmint.com/2015/07/drishyam.html,http://www.boxofficeindia.com/Movies/movie_detail/drishyam
108,Bangistan,https://en.wikipedia.org/wiki/Bangistan,Riteish Deshmukh;Pulkit Samrat;Jacqueline Fernandez;Arya Babbar;Tomasz Karolak;Chandan Roy Sanyal,Bangistan,Bangistan,http://www.moviebuff.com/bangistan,http://www.imdb.com/title/tt3422462/,http://reviewschview.com/bangistan/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Bangistan/movie-review/48388624.cms,None,None,http://www.boxofficeindia.com/Movies/movie_detail/bangistan
109,Brothers,https://en.wikipedia.org/wiki/Brothers_(2015_film),Akshay Kumar;Sidharth Malhotra;Jacqueline Fernandez;Jackie Shroff;,brothers review,brothers2015_,http://www.moviebuff.com/brothers,http://www.imdb.com/title/tt3802576/,http://reviewschview.com/brothers/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Brothers/movie-review/48480933.cms,http://www.filmyquotes.com/movies/1417,http://www.lyricsmint.com/2015/07/brothers.html,http://boxofficeindia.com/Movies/movie_detail/brothers
110,ManjhiTheMountainMan,https://en.wikipedia.org/wiki/Manjhi_-_The_Mountain_Man,Nawazuddin Siddiqui;Radhika Apte,Manjhi; ManjhiTheMountainMan,ManjhiTheFilm,http://www.moviebuff.com/manjhi-the-mountain-man,http://www.imdb.com/title/tt3449292/,http://reviewschview.com/manjhi-the-mountain-man/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Manjhi-The-Mountain-Man/movie-review/48574032.cms,http://www.filmyquotes.com/movies/1432,None,http://boxofficeindia.com/Movies/movie_detail/manjhi__the_man_mountain
111,AllIsWell,https://en.wikipedia.org/wiki/All_Is_Well_(film),Abhishek Bachchan; Asin; Rishi Kapoor, all is well review; all is well movie, AllisWellFilm,http://www.moviebuff.com/all-is-well,http://www.imdb.com/title/tt3547616/,http://reviewschview.com/all-is-well/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/All-Is-Well/movie-review/48584254.cms,None,http://www.lyricsmint.com/2015/07/all-is-well.html,http://www.boxofficeindia.com/Movies/movie_detail/all_is_well
112,Phantom,https://en.wikipedia.org/wiki/Phantom_(2015_film),Katrina Kaif;Saif Ali Khan,phantom review,PhantomMovie15,http://www.moviebuff.com/phantom,http://www.imdb.com/title/tt3469244/,http://reviewschview.com/phantom/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Phantom/movie-review/48695426.cms,None,http://www.lyricsmint.com/2015/08/phantom.html,http://www.boxofficeindia.com/Movies/movie_detail/phantom
113,WelcomeBack,https://en.wikipedia.org/wiki/Welcome_Back_(film),John Abraham; Nana Patekar; Anil Kapoor; Shruti Haasan; Paresh Rawal; Shiney Ahuja,welcomeback review; welcome back review,None,http://www.moviebuff.com/welcome-back,www.imdb.com/title/tt3159708/,http://reviewschview.com/welcome-back/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Welcome-Back/movie-review/48811869.cms,http://www.filmyquotes.com/movies/1383,http://www.lyricsmint.com/2015/08/welcome-back.html,http://www.boxofficeindia.com/Movies/movie_detail/welcome_back
114,Hero,https://en.wikipedia.org/wiki/Hero_(2015_Hindi_film),Athiya Shetty;Sooraj Pancholi,hero review; hero movie,heromovie,http://www.moviebuff.com/hero,http://www.imdb.com/title/tt4467202/,http://reviewschview.com/hero/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Hero/movie-review/48902967.cms,www.filmyquotes.com/movies/1464,http://www.lyricsmint.com/2015/08/hero.html,http://www.boxofficeindia.com/Movies/movie_detail/hero
115,KattiBatti,https://en.wikipedia.org/wiki/Katti_Batti,Imran Khan; Kangana Ranaut,kattibatti; katti batti,KattiBatti_Film,http://www.moviebuff.com/katti-batti,http://www.imdb.com/title/tt4467262/,http://reviewschview.com/katti-batti/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Katti-Batti/movie-review/49009105.cms,None,http://www.lyricsmint.com/2015/08/katti-batti.html,http://www.boxofficeindia.com/Movies/movie_detail/katti_batti
116,KisKiskoPyaarKaroon,https://en.wikipedia.org/wiki/Kis_Kisko_Pyaar_Karu,Kapil Sharma; Arbaaz Khan; Manjari Phadnis; Elli Avram; Simran Kaur Mundi; Varun Sharma,kis kisko pyar karoon; KisKiskoPyaarKaroon,KKPKOfficial,www.moviebuff.com/kis-kisko-pyar-karoon,www.imdb.com/title/tt4302956/,http://reviewschview.com/kis-kisko-pyaar-karoon/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Kis-Kisko-Pyaar-Karoon/movie-review/49093614.cms,None,None,http://www.boxofficeindia.com/Movies/movie_detail/kis_kisko_pyaar_karoon
117,CalendarGirls,https://en.wikipedia.org/wiki/Calendar_Girls_(2015_film),Akanksha Puri; Avani Modi; Kyra Dutt; Ruhi Singh; Satarupa Pyne,CalendarGirls,MMCalendarGirls,www.moviebuff.com/calendar-girls,http://www.imdb.com/title/tt4897908/,http://reviewschview.com/calendar-girls/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Calendar-Girls/movie-review/49104811.cms,http://www.filmyquotes.com/movies/1472,None,http://boxofficeindia.com/Movies/movie_detail/calendar_girls
118,Timeout,https://en.wikipedia.org/wiki/Time_Out_(2015),Chirag Malhotra; Pranay Pachauri,Timeout movie review,None,http://www.moviebuff.com/time-out,www.imdb.com/title/tt4396648/,http://reviewschview.com/timeout/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Time-Out/movie-review/49086565.cms,None,None,None
119,BhaagJohnny,https://en.wikipedia.org/wiki/Bhaag_Johnny,Kunal Khemu; Zoa Morani; Mandana Karimi; Raja Virus,Bhaag Johnny; BhaagJohnny,BhaagJohnny,http://www.moviebuff.com/bhaag-johnny,www.imdb.com/title/tt3619710/,http://reviewschview.com/bhaag-johnny/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Bhaag-Johnny/movie-review/49106938.cms,http://www.filmyquotes.com/movies/1471,None,http://www.boxofficeindia.com/Movies/movie_detail/bhaag_johnny
120,SinghIsBling,https://en.wikipedia.org/wiki/Singh_Is_Bliing,Akshay Kumar; Amy Jackson; Lara Dutta; Kay Kay Menon,singhisbling; Singh is Bling,sibthefilm,www.moviebuff.com/singh-is-bling,www.imdb.com/title/tt3696192/,http://reviewschview.com/singh-is-bliing/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Singh-Is-Bliing/movie-review/49192445.cms,None,www.lyricsmint.com/2015/09/singh-is-bliing.html,http://boxofficeindia.com/Movies/movie_detail/singh_is_bling#.Vj3RpHW1Gko
121,Talvar,https://en.wikipedia.org/wiki/Talvar_(film),Irrfan Khan; Konkona Sen Sharma; Neeraj Kabi; Sohum Sharma,Talvar,None,www.moviebuff.com/talvar,www.imdb.com/title/tt4934950/ ,http://reviewschview.com/talvar/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Talvar/movie-review/49176473.cms,None,None,http://www.boxofficeindia.com/Movies/movie_detail/talwar
122,Jazbaa,https://en.wikipedia.org/wiki/Jazbaa,Aishwarya Rai; Irrfan Khan; Shabana Azmi,Jazbaa,JazbaaFilm,http://www.moviebuff.com/jazbaa,www.imdb.com/title/tt4323504/ ,http://reviewschview.com/jazbaa/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Jazbaa/movie-review/49270272.cms,http://www.filmyquotes.com/movies/1445,http://www.lyricsmint.com/2015/10/jazbaa.html,http://www.boxofficeindia.com/Movies/movie_detail/jazbaa
123,PyaarKaPunchnama2,https://en.wikipedia.org/wiki/Pyaar_Ka_Punchnama_2 ,Kartik Aaryan; Nushrat Bharucha; Sunny Singh; Sonalli Sehgall,PyaarKaPunchnama; Pyaar Ka Punchnama; PyaarKaPunchnama2,PKP2Official,http://www.moviebuff.com/pyaar-ka-punchnama-2,www.imdb.com/title/tt4430136/ ,http://reviewschview.com/pyaar-ka-punchnama-2/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Pyaar-Ka-Punchnama-2/movie-review/49408649.cms,www.filmyquotes.com/movies/1465,www.lyricsmint.com/2015/10/pyaar-ka-punchnama-2.html ,http://boxofficeindia.com/Movies/movie_detail/pyaar_ka_punchnama_2#.Vj3RsnW1Gko
124,WeddingPullav,https://en.wikipedia.org/wiki/Wedding_Pullav ,Anushka Ranjan; Diganth Manchale; Karan Grover; Rishi Kapoor,weddingpullav; wedding pullav,Nick_Crazen,http://www.moviebuff.com/wedding-pullav,www.imdb.com/title/tt4651394/ ,http://reviewschview.com/wedding-pullav/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Wedding-Pullav/movie-review/49388128.cms,None,None,http://www.boxofficeindia.com/Movies/movie_detail/wedding_pullav
125,BumperDraw,https://en.wikipedia.org/wiki/Bumper_Draw ,Rajpal Yadav; Omkar Das Manikpuri; Zakir Hussain,bumper draw movie,BumperDrawFilm,http://www.moviebuff.com/bumper-draw,www.imdb.com/title/tt4995402/ ,http://reviewschview.com/bumper-draw/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Bumper-Draw/movie-review/49387241.cms,http://www.filmyquotes.com/movies/1513,None,http://www.boxofficeindia.com/Movies/movie_detail/bumper_draw
126,Shaandaar,https://en.wikipedia.org/wiki/Shaandaar ,Shahid Kapoor; Alia Bhatt,shaandaar,shaandarfilm,http://www.moviebuff.com/shaandaar,www.imdb.com/title/tt4007558/ ,http://reviewschview.com/shaandaar/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Shaandaar/movie-review/49494611.cms,None,www.lyricsmint.com/2015/09/shaandaar.html ,http://www.boxofficeindia.com/Movies/movie_detail/shaandaar
127,GudduKiGun,https://en.wikipedia.org/wiki/Guddu_Ki_Gun,Kunal Khemu; Sharmal Sarkar,guddu ki gun; guddukigun,GKGOfficial,http://www.moviebuff.com/guddu-ki-gun,http://www.imdb.com/title/tt4853926/,http://reviewschview.com/guddu-ki-gun/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Guddu-Ki-Gun/movie-review/49597861.cms,http://www.filmyquotes.com/movies/1512,None,None
128,OnceUponATimeInBihar,https://en.wikipedia.org/wiki/Once_Upon_A_Time_In_Bihar,Ashish Vidyarthi; Arti Puri; Kranti Prakash Jha; Ajay Kumar; Pankaj Jha,OnceUponATimeInBihar; Once Upon A Time In Bihar,OUATIBTheFilm,http://www.moviebuff.com/once-upon-a-time-in-bihar,http://www.imdb.com/title/tt3693936/,http://reviewschview.com/once-upon-a-time-in-bihar/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Once-Upon-A-Time-In-Bihar/movie-review/49581996.cms,None,None,None
129,LoveExchange,https://en.wikipedia.org/wiki/Love_Exchange_(2015_film),Mohit Madan; Jyoti Sharma; Manoj Pahwa; Darshan Jariwala; Neelu Kohli; Shama Deshpande; Raju Kher,LoveExchange; LoveExchange review,LoveXchangeFilm,http://www.moviebuff.com/love-exchange,http://www.imdb.com/title/tt5154096,http://reviewschview.com/love-exchange/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Love-Exchange/movie-review/49583416.cms,None,None,None
130,MainAurCharles,https://en.wikipedia.org/wiki/Main_Aur_Charles,Randeep Hooda; Adil Hussain;; Tisca Chopra; Alexx O'Nell; Richa Chadda,MainAurCharles; Main Aur Charles,MainAurCharles,http://www.moviebuff.com/main-aur-charles,http://www.imdb.com/title/tt4024944/,http://reviewschview.com/main-aur-charles/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Main-Aur-Charles/movie-review/49584906.cms,None,None,None
131,Titli,https://en.wikipedia.org/wiki/Titli_(2015_film),Ranvir Shorey; Amit Sial; Shashank Arora; Lalit Behl,titli,TitliTheFilm,http://www.moviebuff.com/titli,http://www.imdb.com/title/tt3019620/,http://reviewschview.com/titli/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Titli/movie-review/49593392.cms,None,None,None
132,FourPillarsOfBasement,https://en.wikipedia.org/wiki/Four_Pillars_of_Basement ,Dilzan Wadia; Abdullah; Alia Singh; Shawar Ali; Zakir Hussain,FourPillarsOfBasement; fourpillarsofbasement; Four Pillars Of Basement,None,http://www.moviebuff.com/four-pillars-of-basement,www.imdb.com/title/tt4565796/ ,http://reviewschview.com/four-pillars-of-basement/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Four-Pillars-Of-Basement/movie-review/49684815.cms,None,None,None
133,CharlieKayChakkarMein,https://en.wikipedia.org/wiki/Charlie_Kay_Chakkar_Mein,Naseeruddin Shah; Anand Tiwari; Manasi Rachh,CharlieKayChakkarMein; Charlie Kay Chakkar Mein,None,http://www.moviebuff.com/charlie-kay-chakkar-mein-2015-hindi,http://www.imdb.com/title/tt2190820/,http://reviewschview.com/charlie-kay-chakkar-mein/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Charlie-Kay-Chakkar-Mein/movie-review/49690808.cms,http://www.filmyquotes.com/movies/1508,None,None
134,Ranbanka,https://en.wikipedia.org/wiki/Ranbanka ,Manish Paul; Ravi Kishan; Pooja Thakur; Rudra Kaushish,Ranbanka,None,http://www.moviebuff.com/ranbanka,www.imdb.com/title/tt5151622/ ,http://reviewschview.com/ranbanka/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Ranbanka/movie-review/49676237.cms,None,None,None
135,YaaraSillySilly,https://en.wikipedia.org/wiki/Yaara_Silly_Silly ,Paoli Dam; Vidya Malvade; Parth Suri; Parambrata Chatterjee,YaaraSillySilly,YaaraSillySilly,http://www.moviebuff.com/yaara-silly-silly,www.imdb.com/title/tt5052972/ ,http://reviewschview.com/yaara-silly-silly/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Yaara-Silly-Silly/movie-review/49675027.cms,None,None,None
136,PremRatanDhanPayo,https://en.wikipedia.org/wiki/Prem_Ratan_Dhan_Payo,Salman Khan; Sonam Kapoor; Neil Nitin Mukesh; Anupam Kher,PRDP; Prem Ratan Dhan Payo; PremRatanDhanPayo,prdp,http://www.moviebuff.com/prem-ratan-dhan-payo,www.imdb.com/title/tt3595298/,http://reviewschview.com/prem-ratan-dhan-payo/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Prem-Ratan-Dhan-Payo/movie-review/49757980.cms,http://www.filmyquotes.com/movies/1496,http://www.lyricsmint.com/2015/10/prem-ratan-dhan-payo.html,http://www.boxofficeindia.com/Movies/movie_detail/prem_ratan_dhan_payo
137,XPastIsPresent,https://en.wikipedia.org/wiki/X:_Past_Is_Present ,Rajat Kapoor; Anshuman Jha,xpastispresent; x past is present,xthefilm,http://www.moviebuff.com/x-past-is-present,http://www.imdb.com/title/tt5207116/,http://reviewschview.com/x-past-is-present/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/X-Past-Is-Present/movie-review/49856265.cms,None,None,None
138,Tamasha,https://en.wikipedia.org/wiki/Tamasha_(film),Ranbir Kapoor; Deepika Padukone,tamasha,TamashaOfficial,http://www.moviebuff.com/tamasha,www.imdb.com/title/tt3148502/ ,http://reviewschview.com/tamasha/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Tamasha/movie-review/49949360.cms,www.filmyquotes.com/movies/1478,http://www.lyricsmint.com/2015/10/tamasha.html,None
139,HateStory3,https://en.wikipedia.org/wiki/Hate_Story_3 ,Sharman Joshi; Zarine Khan; Karan Singh Grover; Daisy Shah,HateStory3; Hate Story 3,None,http://www.moviebuff.com/hate-story-3,www.imdb.com/title/tt4865436/,http://reviewschview.com/hate-story-3/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Hate-Story-3/movie-review/50043831.cms,www.filmyquotes.com/movies/1519,http://www.lyricsmint.com/2015/11/hate-story-3.html,None
140,AngryIndianGoddesses,https://en.wikipedia.org/wiki/Angry_Indian_Goddesses ,Sandhya Mridul; Tannishtha Chatterjee; Sarah-Jane Dias; Anushka Manchanda; Amrit Maghera,AngryIndianGoddesses; Angry Indian Goddesses ,None,http://www.moviebuff.com/angry-indian-goddesses,www.imdb.com/title/tt3368222/ ,http://reviewschview.com/angry-indian-goddesses/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Angry-Indian-Goddesses/movie-review/50039481.cms,None,None,None
141,Kajarya,https://en.wikipedia.org/wiki/Kajarya ,Meenu Hooda; Ridhima Sud; Kuldeep Ruhil; Shashi Bhushan,Kajarya,None,http://www.moviebuff.com/kajariya,None,http://reviewschview.com/kajarya/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/Kajarya/movie-review/50028635.cms,None,None,None
142,TheSilentHeroes,https://en.wikipedia.org/wiki/The_Silent_Heroes ,Maanuv Bharadwaj; Priyanka Panchal; Mann Bagga; Simran Deep; Nirmal Kumar Pant,TheSilentHeroes; The Silent Heroes,None,http://www.moviebuff.com/the-silent-heroes,www.imdb.com/title/tt4309284/ ,http://reviewschview.com/the-silent-heroes/,http://timesofindia.indiatimes.com/entertainment/hindi/movie-reviews/The-Silent-Heroes/movie-review/50140070.cms,None,None,None
143,BajiraoMastani,https://en.wikipedia.org/wiki/Bajirao_Mastani_(film),Ranveer Singh; Deepika Padukone; Priy Mahesh Manjrekaranka Chopra;,BajiraoMastani; Bajirao Mastani,None,http://www.moviebuff.com/bajirao-mastani,http://www.imdb.com/title/tt3735246/?ref_=nv_sr_1,http://reviewschview.com/19019/,None,www.filmyquotes.com/movies/1446,http://www.lyricsmint.com/2015/11/bajirao-mastani.html,None
144,Dilwale,https://en.wikipedia.org/wiki/Dilwale_(2015_film),Shah Rukh Khan; Varun Dhawan; Kajol; Kriti Sanon,Dilwale,None,http://www.moviebuff.com/dilwale-2015-hindi,http://www.imdb.com/title/tt4535650/,http://reviewschview.com/19020/,None,www.filmyquotes.com/movies/1528,http://www.lyricsmint.com/2015/12/dilwale.html,None
145,Wazir,https://en.wikipedia.org/wiki/Wazir_(film),Amitabh Bachchan; Farhan Akhtar; Aditi Rao Hydari; Neil Nitin Mukesh,wazir ,None,http://www.moviebuff.com/wazir,http://www.imdb.com/title/tt0315642/,None,None,http://www.filmyquotes.com/movies/1309,http://www.lyricsmint.com/2015/12/wazir.html,None
